obs_self_x,obs_self_y,obs_self_hp,obs_self_isDead,obs_self_hasSpike,obs_paranoia_charges,obs_recon_charges,obs_spike_state,obs_spike_isPlanted,obs_spike_relPlanted_x,obs_spike_relPlanted_y,obs_spike_isDropped,obs_spike_relDropped_x,obs_spike_relDropped_y,obs_agent0_relation,obs_agent0_rel_x,obs_agent0_rel_y,obs_agent0_hp,obs_agent0_isDead,obs_agent1_relation,obs_agent1_rel_x,obs_agent1_rel_y,obs_agent1_hp,obs_agent1_isDead,obs_agent2_relation,obs_agent2_rel_x,obs_agent2_rel_y,obs_agent2_hp,obs_agent2_isDead,obs_agent3_relation,obs_agent3_rel_x,obs_agent3_rel_y,obs_agent3_hp,obs_agent3_isDead,act_type,act_grid_x,act_grid_y,act_ability_target_x,act_ability_target_y
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,2.0,1.5,0.0,-1.0,13.0,-19.0,1.5,0.0,1.0,16.0,2.0,1.5,0.0,1.0,34.0,2.0,1.5,0.0,Stay,0,0,0,0
0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,1.5,0.0,-1.0,-16.0,19.0,1.5,0.0,-1.0,-16.0,18.0,1.5,0.0,1.0,-4.0,0.0,1.5,0.0,Stay,0,0,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-21.0,1.5,0.0,-1.0,0.0,-21.0,1.5,0.0,1.0,-16.0,-2.0,1.5,0.0,1.0,-16.0,-3.0,1.5,0.0,Move,5,-5,0,0
16.5,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9994,6.0,1.5,0.0,-1.0,-19.0,-13.0,1.5,0.0,1.0,-17.0,0.0044,0.7,0.0,1.0,-32.9931,3.0,1.5,0.0,Move,18,2,0,0
-9.5097,-5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0097,8.0,1.5,0.0,-1.0,-2.9865,-2.7429,1.5,0.0,1.0,-2.9903,-3.9923,-0.4,1.0,1.0,19.0097,0.0021,1.5,0.0,Move,-10,-5,0,0
2.5057,5.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.9943,-10.0047,1.5,0.0,1.0,-1.0057,-0.0057,1.5,0.0,-1.0,14.002,-3.0,1.5,0.0,1.0,4.9913,-15.0,1.5,0.0,Stay,0,0,0,0
3.5,6.5,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,-6.0,1.5,0.0,-1.0,-22.0,-5.3876,0.0,1.0,1.0,-22.0,-2.0,0.0,1.0,1.0,-21.9946,-5.0,-0.4,1.0,Move,-5,6,0,0
1.4978,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,17.0022,13.9134,1.5,0.0,1.0,5.9989,0.0,1.5,0.0,-1.0,-16.9978,18.0,1.5,0.0,-1.0,-16.9978,15.9134,1.5,0.0,Stay,0,0,0,0
-18.5,-4.4948,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.0038,-4.0052,1.5,0.0,-1.0,15.0,-4.0052,1.5,0.0,1.0,35.0016,6.9948,1.5,0.0,-1.0,16.0,-5.0116,1.5,0.0,Stay,0,0,0,0
4.4991,6.5,1.1,0.0,0.0,1.0,1.0,3.0,1.0,13.5009,-4.5,0.0,0.0,0.0,1.0,14.0009,-4.004,-0.4,1.0,1.0,1.0009,0.0,1.5,0.0,-1.0,12.0009,-4.0,0.0,1.0,1.0,-3.9991,0.0,1.1,0.0,Stay,0,0,0,0
-15.5,-0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9994,9.0,1.5,0.0,-1.0,13.0,-10.0,1.5,0.0,1.0,15.0,4.0012,0.7,0.0,1.0,-0.9931,6.0,1.5,0.0,Stay,0,0,0,0
-15.5,-0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.0,-10.0,1.5,0.0,-1.0,17.0,4.9965,1.5,0.0,1.0,-2.0,5.0,1.5,0.0,-1.0,17.0,1.0,1.5,0.0,Move,3,10,0,0
-15.5,-0.4913,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.9913,1.5,0.0,-1.0,34.0,-0.6407,1.5,0.0,1.0,-3.0,3.997,1.5,0.0,1.0,16.0,10.9913,1.5,0.0,Stay,0,0,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0009,-8.0,1.5,0.0,-1.0,9.9986,-20.0,1.5,0.0,1.0,-16.0,-3.2349,1.5,0.0,1.0,-16.0,-6.993,1.5,0.0,Stay,0,0,0,0
-18.5,-3.4962,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,2.9993,1.5,0.0,-1.0,16.0,-7.0038,1.5,0.0,1.0,28.0,6.9971,1.5,0.0,1.0,36.0071,-1.0038,1.5,0.0,Stay,0,0,0,0
-18.5,-4.4953,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,36.5,-3.5047,-1.0,37.0,-3.0062,0.0,1.0,-1.0,20.0,3.9953,1.5,0.0,1.0,35.0043,6.9953,1.5,0.0,-1.0,22.9937,9.9953,1.5,0.0,Move,-16,-4,0,0
2.497,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.003,-7.2975,1.5,0.0,-1.0,5.3005,-20.0,1.5,0.0,1.0,-17.997,-2.0,1.5,0.0,1.0,-17.997,-3.0,1.5,0.0,Stay,0,0,0,0
-13.8778,1.5,1.5,0.0,0.0,1.0,0.0,3.0,1.0,31.8778,0.5,0.0,0.0,0.0,1.0,30.3778,1.0,0.0,1.0,-1.0,32.3778,1.0,-0.1,1.0,1.0,-4.6222,-5.9956,1.5,0.0,1.0,19.368,4.0,1.5,0.0,Move,-19,-5,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.5,0.0,-1.0,18.0,-13.5763,1.5,0.0,1.0,-16.0,-10.9913,1.5,0.0,1.0,-19.0,-6.9943,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0052,14.0,1.5,0.0,-1.0,-15.9999,15.0079,1.5,0.0,-1.0,-14.0,10.0,1.5,0.0,1.0,2.3849,13.9982,-0.1,1.0,Stay,0,0,0,0
-2.4962,-8.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0038,0.0,1.5,0.0,-1.0,18.9978,11.0,1.5,0.0,1.0,-0.0038,-1.0064,1.5,0.0,1.0,0.9962,0.0,1.5,0.0,Stay,0,0,0,0
18.5,8.5,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-0.5,-8.5,1.0,-0.0025,-6.0,1.5,0.0,-1.0,0.0,-14.6934,0.0,1.0,1.0,-19.0001,-10.9917,0.0,1.0,1.0,-16.0055,-10.0,-0.4,1.0,Stay,0,0,0,0
16.5026,10.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0026,0.0,1.5,0.0,-1.0,1.9974,-12.4124,1.5,0.0,1.0,-32.0026,-10.9913,1.5,0.0,1.0,-35.0026,-6.9943,1.5,0.0,Stay,0,0,0,0
1.5,-3.5,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,9.9961,1.5,0.0,-1.0,17.0,6.0,-0.8,1.0,1.0,-11.8216,12.0,1.5,0.0,1.0,-15.0088,0.0,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.0,-18.0,1.5,0.0,-1.0,12.0,-18.0,1.5,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,13.0,-18.0,1.5,0.0,Move,-13,1,0,0
18.5,10.4687,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-17.9696,-19.9687,1.5,0.0,1.0,-34.0,-1.9687,1.5,0.0,1.0,-34.0,-2.9687,1.5,0.0,1.0,-18.0,0.0313,1.5,0.0,Move,16,2,0,0
-3.5,-8.5077,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,21.5,1.5077,-1.0,20.0087,11.0077,1.5,0.0,1.0,22.0,2.3143,0.0,1.0,-1.0,-15.0,4.0086,1.5,0.0,-1.0,-12.0,8.0166,1.5,0.0,Stay,0,0,0,0
18.5,1.4901,1.1,0.0,0.0,0.0,1.0,3.0,1.0,-0.5,0.5099,0.0,0.0,0.0,-1.0,-2.0,1.0099,0.0,1.0,1.0,0.0,1.0099,-0.1,1.0,-1.0,-18.0039,-10.9901,1.5,0.0,-1.0,-14.0,4.0099,1.5,0.0,Paranoia,0,0,15,5
-6.5,3.5,1.1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,-12.5,-2.5,1.0,-12.0,-1.6992,0.0,1.0,-1.0,23.0014,-1.0,1.5,0.0,1.0,1.0,1.0001,1.1,0.0,1.0,-9.9224,-6.0004,-0.1,1.0,Stay,0,0,0,0
12.401,5.5,0.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,5.599,-3.5,1.0,6.099,-3.0,-0.8,1.0,1.0,1.099,0.0,1.5,0.0,-1.0,4.1085,-3.0,1.5,0.0,1.0,-2.9019,-0.9107,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-6.8246,-20.0,1.5,0.0,-1.0,-19.0,-13.5289,1.5,0.0,-1.0,-19.0,-14.8246,1.5,0.0,-1.0,-18.0,-21.0,1.5,0.0,Stay,0,0,0,0
-0.4902,5.5,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9896,3.0,1.5,0.0,-1.0,-2.0098,-16.0,1.5,0.0,1.0,-16.0029,0.0,1.5,0.0,1.0,16.9902,-3.0,1.5,0.0,Move,-1,0,0,0
-15.5,-0.497,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0033,-3.003,1.5,0.0,-1.0,17.0,0.8129,1.5,0.0,1.0,33.0088,2.997,1.5,0.0,-1.0,17.0,3.5165,1.5,0.0,ReconBolt,0,0,-14,-2
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.0,-19.0,1.5,0.0,-1.0,12.0,-19.0,1.5,0.0,1.0,34.0,2.0,1.5,0.0,-1.0,13.0,-19.0,1.5,0.0,Move,11,-3,0,0
-18.5,-3.4949,1.5,0.0,0.0,1.0,1.0,3.0,1.0,36.5,5.4949,0.0,0.0,0.0,-1.0,37.0,5.991,-0.4,1.0,-1.0,24.0,9.9949,1.5,0.0,1.0,35.0,5.9949,0.0,1.0,-1.0,20.9949,9.9949,1.1,0.0,Stay,0,0,0,0
19.4969,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.9968,-6.0,1.5,0.0,-1.0,-21.9969,-17.0,1.5,0.0,1.0,-37.9969,-12.9922,1.5,0.0,1.0,-34.0003,-9.0,1.5,0.0,Stay,0,0,0,0
-18.5,-0.5013,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.0038,-7.9987,0.0,1.0,-1.0,19.0,7.0013,1.5,0.0,1.0,35.0016,3.0013,1.5,0.0,-1.0,20.0,0.995,1.5,0.0,Move,-19,0,0,0
2.8228,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.6772,0.0,1.5,0.0,-1.0,-5.3228,-21.0,1.5,0.0,1.0,-19.3159,-5.0,1.5,0.0,1.0,15.6772,0.0,1.5,0.0,Stay,0,0,0,0
3.0327,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.7506,-13.0,1.5,0.0,-1.0,-1.5327,-5.779,1.5,0.0,1.0,13.4688,-8.0,1.5,0.0,-1.0,-0.5405,-5.0,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-23.0,-21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Move,14,10,0,0
0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,19.0,1.5,0.0,1.0,-3.0,0.0,1.5,0.0,-1.0,3.0,19.0034,1.5,0.0,-1.0,-19.2279,15.0,1.5,0.0,Stay,0,0,0,0
-2.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1851,1.9989,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,21.0,21.0,1.5,0.0,1.0,3.0,0.0,1.5,0.0,Stay,0,0,0,0
1.5023,5.5,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.9972,3.0,1.5,0.0,-1.0,-4.0023,-16.0,1.5,0.0,1.0,-17.9954,0.0,1.5,0.0,1.0,14.9977,-3.0,1.5,0.0,Move,2,5,0,0
-17.494,0.5,1.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,35.994,1.996,1.1,0.0,-1.0,25.8415,5.0,1.5,0.0,1.0,33.994,2.0,1.5,0.0,-1.0,21.9914,6.0,1.5,0.0,Stay,0,0,0,0
0.5,-2.4693,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-8.0307,1.5,0.0,-1.0,-17.6379,7.9694,1.5,0.0,-1.0,-16.0,2.6351,1.5,0.0,1.0,-1.6671,-2.0307,1.5,0.0,Stay,0,0,0,0
-11.5041,-5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0041,8.0,1.5,0.0,-1.0,0.5951,-3.0,1.5,0.0,1.0,-0.996,-3.9923,-0.4,1.0,1.0,21.0041,0.0021,1.5,0.0,Move,-9,-6,0,0
0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,21.0,1.5,0.0,1.0,-3.0,0.0,1.5,0.0,-1.0,0.0,21.0,1.5,0.0,-1.0,-16.0,17.1359,1.5,0.0,Stay,0,0,0,0
-15.5,-0.4975,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,8.9975,1.5,0.0,-1.0,13.0,-10.0025,1.5,0.0,1.0,19.0,9.0009,1.5,0.0,1.0,-3.3492,4.9975,1.5,0.0,Stay,0,0,0,0
-12.5,-9.4984,1.5,0.0,0.0,1.0,1.0,3.0,1.0,30.5,11.4984,0.0,0.0,0.0,-1.0,31.0,11.9944,-0.4,1.0,-1.0,18.0,15.9984,1.5,0.0,1.0,29.0,11.9984,0.0,1.0,-1.0,15.9985,15.9984,1.1,0.0,Move,10,-9,0,0
1.5,-1.3101,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.1839,-8.1899,1.5,0.0,1.0,-1.0,-0.1899,1.5,0.0,-1.0,17.0,11.8101,1.5,0.0,1.0,-2.0,-1.006,1.5,0.0,Stay,0,0,0,0
3.5,7.5071,1.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,14.5,-11.5071,-1.0,15.0,-15.0085,0.0,1.0,-1.0,-2.0,-8.0071,1.5,0.0,1.0,13.0043,-5.0071,1.5,0.0,-1.0,15.0,-10.6495,1.5,0.0,Move,3,5,0,0
-2.5,6.5,1.5,0.0,0.0,1.0,1.0,3.0,1.0,20.5,-4.5,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,-1.0,21.0,-4.0,-0.8,1.0,1.0,-10.0,-15.9965,1.5,0.0,1.0,6.6623,-10.0,0.7,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-22.0,-21.0,1.5,0.0,1.0,-19.0,0.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,Move,18,0,0,0
-2.9009,-9.5,1.5,0.0,0.0,1.0,1.0,3.0,1.0,20.9009,11.5,0.0,0.0,0.0,1.0,21.4009,16.0,0.0,1.0,-1.0,21.4009,12.0,-0.8,1.0,1.0,12.3993,14.7002,1.5,0.0,1.0,18.0,4.0,0.7,0.0,Stay,0,0,0,0
9.5,-5.4979,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.9979,1.5,0.0,-1.0,-16.8562,-3.0021,1.5,0.0,1.0,-22.0,-3.9944,-0.4,1.0,1.0,-22.0,-0.0056,1.1,0.0,Stay,0,0,0,0
-1.4969,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.9909,-20.0,1.5,0.0,-1.0,1.9356,-12.0,1.5,0.0,1.0,19.9969,0.0,1.5,0.0,-1.0,0.9969,-13.006,1.5,0.0,Move,17,9,0,0
-15.5,-0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9994,9.0,1.5,0.0,-1.0,13.0,-10.0,1.5,0.0,1.0,19.0,6.0037,1.5,0.0,1.0,-0.9931,6.0,1.5,0.0,ReconBolt,0,0,-13,-3
-15.5,0.6442,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,34.0,-9.1442,1.5,0.0,-1.0,17.0,0.8548,1.5,0.0,1.0,32.0077,1.8558,1.5,0.0,-1.0,18.0,4.8558,1.5,0.0,Stay,0,0,0,0
16.5016,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-18.9978,-11.0,0.0,1.0,-1.0,-15.0016,-0.0063,1.5,0.0,-1.0,-15.0016,-2.0063,1.5,0.0,-1.0,-11.0073,-12.0,1.5,0.0,Stay,0,0,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,17.1391,-18.0,1.5,0.0,-1.0,12.0,-19.0,1.5,0.0,1.0,34.0,2.0,1.5,0.0,-1.0,13.0,-19.0,1.5,0.0,Stay,0,0,0,0
-15.5,-0.4967,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0077,2.9967,1.5,0.0,-1.0,-2.998,-2.0033,1.5,0.0,1.0,-4.9941,4.9967,1.5,0.0,1.0,19.0,7.9989,1.5,0.0,Paranoia,0,0,-20,-1
-3.4991,-1.8259,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-9.5009,-4.1741,-1.0,21.9991,4.3259,1.5,0.0,1.0,-9.0009,-3.7563,0.0,1.0,-1.0,-9.0009,-7.6664,-0.4,1.0,-1.0,-6.0009,-3.0414,0.7,0.0,Stay,0,0,0,0
15.4956,5.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.5044,-5.5,1.0,3.0019,-3.0,1.5,0.0,-1.0,3.0044,-11.6934,0.0,1.0,1.0,-18.9997,-2.0,1.5,0.0,1.0,-13.001,-7.0,-0.4,1.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,1.0,-34.0,-2.0,1.5,0.0,1.0,-34.0,-3.0,1.5,0.0,1.0,-18.0,0.0,1.5,0.0,Move,19,8,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.9922,1.5,0.0,-1.0,-17.2721,-20.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-35.0,-3.0,1.5,0.0,Move,19,8,0,0
19.4907,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.9869,-17.0,1.5,0.0,-1.0,-22.9907,-17.0,1.5,0.0,1.0,-2.9891,-6.0,1.5,0.0,-1.0,-21.9907,-18.0064,1.5,0.0,Stay,0,0,0,0
-12.5,-7.5062,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.0062,1.5,0.0,-1.0,7.4869,-0.9938,1.5,0.0,1.0,0.0,-1.9861,-0.4,1.0,1.0,22.0,2.0083,1.5,0.0,Move,-13,-7,0,0
8.4926,5.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0075,-4.1889,1.5,0.0,-1.0,-10.9926,-16.0,1.5,0.0,1.0,-26.9926,-8.9962,1.5,0.0,1.0,10.0074,-9.5044,1.5,0.0,Move,9,5,0,0
2.5,-0.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.004,3.0,1.5,0.0,1.0,12.9903,-9.0,1.5,0.0,-1.0,-18.0,2.7622,1.5,0.0,-1.0,-18.0,0.0011,1.5,0.0,Stay,0,0,0,0
16.5077,2.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-35.5077,-2.5,-1.0,-35.0077,-1.3876,0.0,1.0,1.0,-35.0077,2.0,0.0,1.0,1.0,-34.0027,-1.0,1.5,0.0,1.0,-13.0077,5.0022,1.5,0.0,Move,18,0,0,0
-15.5,-0.4981,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,13.0038,-8.0019,0.0,1.0,-1.0,16.0,6.9981,1.5,0.0,1.0,32.0016,2.9981,1.5,0.0,-1.0,17.0,0.9919,1.5,0.0,Stay,0,0,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,17.5,-18.5,-1.0,18.0,-18.0014,0.0,1.0,-1.0,1.0,-11.0,1.5,0.0,1.0,16.0043,-8.0,1.5,0.0,-1.0,1.0,-6.6479,1.5,0.0,Stay,0,0,0,0
16.504,2.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.496,-0.5,-1.0,1.996,0.0,-0.1,1.0,1.0,-35.004,-6.9956,1.5,0.0,1.0,-32.004,-2.9989,1.5,0.0,1.0,-13.004,5.0026,1.5,0.0,Move,18,1,0,0
0.0559,-9.5,1.5,0.0,0.0,1.0,1.0,3.0,1.0,17.9441,11.5,0.0,0.0,0.0,1.0,16.4441,12.0,0.0,1.0,-1.0,18.4441,12.0,-0.1,1.0,1.0,4.4441,15.0,1.5,0.0,1.0,15.3024,15.0,1.5,0.0,Stay,0,0,0,0
-2.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.005,11.0,1.5,0.0,-1.0,3.997,11.0,-0.8,1.0,-1.0,-16.0,7.0011,1.5,0.0,-1.0,8.0,6.0058,1.5,0.0,Stay,0,0,0,0
16.5095,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9905,-9.867,1.5,0.0,-1.0,-15.8682,-4.0,1.5,0.0,-1.0,-15.0095,-1.0028,1.5,0.0,-1.0,-9.016,-12.0,1.5,0.0,Stay,0,0,0,0
-0.4921,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,12.1675,-20.0,1.5,0.0,-1.0,-0.0079,-13.5289,1.5,0.0,1.0,18.9921,0.0,1.5,0.0,-1.0,-0.0079,-14.8246,1.5,0.0,Stay,0,0,0,0
18.5,5.3223,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-12.0,-14.8223,1.5,0.0,1.0,-34.0,3.1777,1.5,0.0,1.0,-34.0,2.1777,1.5,0.0,1.0,-18.0,5.1777,1.5,0.0,Stay,0,0,0,0
19.4906,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.9906,-18.0,1.5,0.0,-1.0,-18.9906,-10.0,1.5,0.0,1.0,-2.9906,-6.0,1.5,0.0,-1.0,-17.9906,-8.0,1.5,0.0,Stay,0,0,0,0
10.5,5.8019,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-12.0,-16.3019,1.5,0.0,1.0,-1.0003,-0.3019,1.5,0.0,-1.0,-29.0,-7.9196,1.5,0.0,-1.0,-28.0063,-9.3018,1.5,0.0,Stay,0,0,0,0
0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.0043,9.0,1.5,0.0,1.0,-3.0,0.0,1.5,0.0,-1.0,3.0018,10.0,1.1,0.0,-1.0,-19.0,7.0038,1.5,0.0,Stay,0,0,0,0
1.4967,-1.0893,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.9929,-7.4107,1.5,0.0,1.0,-4.9967,-7.4107,1.5,0.0,-1.0,15.0049,3.5893,1.5,0.0,1.0,-3.9967,-8.4171,1.5,0.0,Stay,0,0,0,0
-15.4914,1.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.9914,1.0,1.5,0.0,-1.0,12.9914,-10.0,1.5,0.0,1.0,-0.0086,-5.0,1.5,0.0,1.0,22.9914,2.0,1.5,0.0,Move,-17,-4,0,0
18.5,8.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0006,0.3,0.0,-1.0,-17.0,-2.6929,1.5,0.0,1.0,-2.9933,-3.0,0.0,1.0,-1.0,-13.0,-8.0053,1.5,0.0,Stay,0,0,0,0
